product_id,product_name,category,subcategory,unit_price,supplier_id,weight_kg,is_active
prod_00317,DualSIM Pro SE,Electronics,Phones,33436.25,supp_126,18.51,1
prod_00318,CameraPhone Ultra New,Electronics,Phones,47074.55,supp_072,1.08,1
prod_00319,USB-C Hub Adapter,Electronics,Accessories,12428.94,supp_114,28.52,1
prod_00320,Laptop Cooling Pad,Electronics,Accessories,43061.61,supp_026,29.43,1
prod_00321,Wireless Mouse Pro,Electronics,Accessories,19632.08,supp_166,10.82,1
prod_00322,Laptop Sleeve 15inch,Electronics,Accessories,21110.7,supp_049,29.05,1
prod_00323,Phone Case Armor,,Accessories,47552.52,supp_117,2.84,1
prod_00324,Screen Protector HD,Electronics,Accessories,12181.08,supp_164,17.95,1
prod_00325,Laptop Stand Ergonomic,Electronics,Accessories,3025.16,supp_086,7.38,1
prod_00326,Portable Charger 20K,Electronics,Accessories,8044.35,supp_145,6.24,1
prod_00327,Laptop Backpack Pro,Electronics,Accessories,41831.26,supp_142,6.29,1
prod_00328,Webcam HD 1080p,Electronics,Accessories,12365.66,supp_060,9.92,1
prod_00329,Phone Grip Stand,Electronics,Accessories,9082.6,supp_153,0.18,1
prod_00330,USB Flash Drive 64GB,Electronics,Accessories,43203.49,supp_038,29.63,1
prod_00331,Laptop Docking Station,Electronics,Accessories,27930.34,supp_045,3.39,1
prod_00332,Keyboard Wireless Slim,Electronics,Accessories,43589.5,supp_034,0.54,1
prod_00333,Phone Car Mount,Electronics,Accessories,39919.26,supp_061,17.71,1
prod_00334,USB-C Hub Adapter V2,Electronics,Accessories,2757.49,supp_068,1.67,0
prod_00335,Laptop Cooling Pad Plus,Electronics,Accessories,37602.47,supp_135,3.5,1
prod_00336,Wireless Mouse Pro Lite,Electronics,Accessories,5050.79,supp_115,23.36,1
prod_00337,Laptop Sleeve 15inch Pro,Electronics,Accessories,26635.42,supp_028,13.61,1
prod_00338,Phone Case Armor Max,Electronics,Accessories,12634.39,supp_158,1.4,1
prod_00339,Screen Protector HD Mini,Electronics,Accessories,39594.9,supp_169,15.69,1
prod_00340,Laptop Stand Ergonomic XL,Electronics,Accessories,23986.04,supp_008,1.92,1
prod_00341,Portable Charger 20K SE,Electronics,Accessories,24991.13,supp_103,12.85,1
prod_00342,Laptop Backpack Pro New,Electronics,Accessories,7182.17,supp_183,27.3,1
prod_00343,Webcam HD 1080p Ultra,Electronics,Accessories,5527.55,supp_021,9.73,1
prod_00344,Phone Grip Stand 2023,Electronics,Accessories,9120.02,supp_033,8.32,1
prod_00345,USB Flash Drive 64GB Elite,Electronics,Accessories,32387.68,supp_141,21.39,1
prod_00346,Laptop Docking Station Basic,Electronics,Accessories,20283.41,supp_153,15.96,1
prod_00347,Keyboard Wireless Slim Eco,Electronics,Accessories,23778.34,supp_155,12.96,1
prod_00348,Phone Car Mount Value,Electronics,Accessories,40068.61,supp_030,25.6,1
prod_00349,USB-C Hub Adapter Prime,Electronics,Accessories,33244,supp_197,16.58,1
prod_00350,Laptop Cooling Pad Neo,Electronics,Accessories,43543.63,supp_111,13.6,1
prod_00351,Wireless Mouse Pro Air,Electronics,Accessories,12967.69,supp_087,24.84,1
prod_00352,Laptop Sleeve 15inch Core,Electronics,Accessories,21139.05,supp_187,2.94,1
prod_00353,Phone Case Armor One,Electronics,Accessories,22484.67,supp_171,7.72,1
prod_00354,Screen Protector HD V2,Electronics,Accessories,47772.44,supp_176,27.7,1
prod_00355,Laptop Stand Ergonomic Plus,Electronics,Accessories,5222.4,supp_022,2.89,1
prod_00356,Portable Charger 20K Lite,Electronics,Accessories,6635.09,supp_190,11.24,1
prod_00357,Laptop Backpack Pro Pro,Electronics,Accessories,8245.54,supp_016,17.64,1
prod_00358,Webcam HD 1080p Max,Electronics,Accessories,28956.15,supp_085,20.13,1
prod_00359,Phone Grip Stand Mini,Electronics,Accessories,21718.81,supp_171,28.24,1
prod_00360,USB Flash Drive 64GB XL,Electronics,Accessories,22300.97,supp_185,1.64,1
prod_00361,Laptop Docking Station SE,Electronics,Accessories,15806.21,supp_080,10.61,1
prod_00362,Keyboard Wireless Slim New,Electronics,Accessories,29740.09,supp_055,4.73,1
prod_00363,Phone Car Mount Ultra,Electronics,Accessories,25145.09,supp_028,10.57,1
prod_00364,USB-C Hub Adapter 2023,Electronics,Accessories,28700.74,supp_030,22.9,1
prod_00365,Laptop Cooling Pad Elite,Electronics,Accessories,29556.8,supp_110,25.37,1
prod_00366,Wireless Mouse Pro Basic,Electronics,Accessories,48778.24,supp_160,18.45,1
prod_00367,Laptop Sleeve 15inch Eco,Electronics,Accessories,32849.56,supp_007,18.31,1
prod_00368,Phone Case Armor Value,Electronics,Accessories,33575.9,supp_178,8.1,1
prod_00369,Screen Protector HD Prime,Electronics,Accessories,10659.97,supp_180,22.9,1
prod_00370,Laptop Stand Ergonomic Neo,Electronics,Accessories,46233.8,supp_090,0.28,1
prod_00371,Portable Charger 20K Air,Electronics,Accessories,43753.41,supp_145,19.75,1
prod_00372,Laptop Backpack Pro Core,Electronics,Accessories,5340.1,supp_190,19.03,1
prod_00373,Webcam HD 1080p One,Electronics,Accessories,3471.54,supp_192,15.96,1
prod_00374,Phone Grip Stand V2,Electronics,Accessories,20057.33,supp_117,10.29,0
prod_00375,USB Flash Drive 64GB Plus,Electronics,Accessories,19762.55,supp_185,9.8,1
prod_00376,Laptop Docking Station Lite,Electronics,Accessories,47187.56,supp_153,2.64,1
prod_00377,Keyboard Wireless Slim Pro,Electronics,Accessories,4525.22,supp_041,22.66,1
prod_00378,Phone Car Mount Max,Electronics,Accessories,4388.6,supp_021,8.24,1
prod_00379,USB-C Hub Adapter Mini,Electronics,Accessories,33773.06,supp_125,18.25,1
prod_00380,Laptop Cooling Pad XL,Electronics,Accessories,21880.82,supp_056,22.67,1
prod_00381,Wireless Mouse Pro SE,Electronics,Accessories,7463.24,supp_111,3.42,1
prod_00382,Laptop Sleeve 15inch New,Electronics,Accessories,34554.46,supp_152,14.65,1
prod_00383,Phone Case Armor Ultra,Electronics,Accessories,34022.36,supp_012,6.69,1
prod_00384,Screen Protector HD 2023,Electronics,Accessories,49253.39,supp_015,0.33,1
prod_00385,Laptop Stand Ergonomic Elite,Electronics,Accessories,16468.13,supp_055,23.04,1
prod_00386,Portable Charger 20K Basic,Electronics,Accessories,38679.72,supp_075,9.91,1
prod_00387,Laptop Backpack Pro Eco,Electronics,Accessories,2371.04,supp_192,12.98,1
prod_00388,Webcam HD 1080p Value,Electronics,Accessories,8200.91,supp_137,21.14,1
prod_00389,Phone Grip Stand Prime,Electronics,Accessories,26012.59,supp_172,24.21,1
prod_00390,USB Flash Drive 64GB Neo,Electronics,Accessories,5459.62,supp_190,1.36,1
prod_00391,Laptop Docking Station Air,Electronics,Accessories,2899.59,supp_020,25.88,1
prod_00392,Keyboard Wireless Slim Core,Electronics,Accessories,29636.44,supp_147,12.19,1
prod_00393,Phone Car Mount One,Electronics,Accessories,32726.8,supp_075,3.54,1
prod_00394,USB-C Hub Adapter V2,Electronics,Accessories,3001.11,supp_084,5.24,0
prod_00395,Laptop Cooling Pad Plus,Electronics,Accessories,47485.49,supp_118,24.98,1
prod_00396,Wireless Mouse Pro Lite,Electronics,Accessories,46148.95,supp_023,13.16,1
prod_00397,Laptop Sleeve 15inch Pro,Electronics,Accessories,7081.43,supp_112,17.71,1
prod_00398,Phone Case Armor Max,Electronics,Accessories,27150.2,supp_102,26.13,1
prod_00399,Screen Protector HD Mini,Electronics,Accessories,37798.63,supp_057,10.06,1
prod_00400,Laptop Stand Ergonomic XL,Electronics,Accessories,10070.37,supp_131,19.03,1
prod_00401,Portable Charger 20K SE,Electronics,Accessories,27469.03,supp_050,27.19,1
prod_00402,Laptop Backpack Pro New,Electronics,Accessories,18770.01,supp_187,28.75,1
prod_00403,Webcam HD 1080p Ultra,Electronics,Accessories,32981.26,supp_038,7.16,1
prod_00404,Phone Grip Stand 2023,Electronics,Accessories,9029.32,supp_051,5.29,1
prod_00405,USB Flash Drive 64GB Elite,Electronics,Accessories,9337.75,supp_195,19.7,1
prod_00406,Laptop Docking Station Basic,Electronics,Accessories,10503.01,supp_198,18.88,1
prod_00407,Keyboard Wireless Slim Eco,Electronics,Accessories,24269.75,supp_145,22.82,1
prod_00408,Phone Car Mount Value,Electronics,Accessories,23547.45,supp_145,19.33,1
prod_00409,USB-C Hub Adapter Prime,Electronics,Accessories,49353.53,supp_083,25.94,1
prod_00410,Laptop Cooling Pad Neo,Electronics,Accessories,32106.44,supp_039,13.25,1
prod_00411,Wireless Mouse Pro Air,Electronics,Accessories,24508.21,supp_162,9.15,1
prod_00412,Laptop Sleeve 15inch Core,Electronics,Accessories,15184.34,supp_015,10.62,1
prod_00413,Phone Case Armor One,Electronics,Accessories,5561.15,supp_119,13.61,1
prod_00414,Screen Protector HD V2,Electronics,Accessories,4730.72,supp_074,2.39,1
prod_00415,Laptop Stand Ergonomic Plus,Electronics,Accessories,43484,supp_024,18.49,1
prod_00416,Portable Charger 20K Lite,Electronics,Accessories,26339.26,supp_119,17.45,1
prod_00417,Laptop Backpack Pro Pro,Electronics,Accessories,47803.11,supp_190,26.89,1
prod_00418,Webcam HD 1080p Max,Electronics,Accessories,23587.22,supp_147,19.59,1
prod_00419,Phone Grip Stand Mini,Electronics,Accessories,17433.28,supp_122,15.09,1
prod_00420,USB Flash Drive 64GB XL,Electronics,Accessories,47970.67,supp_116,3.19,1
prod_00421,Laptop Docking Station SE,Electronics,Accessories,45158.09,supp_088,29.47,1
prod_00422,Keyboard Wireless Slim New,Electronics,Accessories,6047.8,supp_166,5.26,1
prod_00423,Phone Car Mount Ultra,Electronics,Accessories,13891.7,supp_113,29.73,1
prod_00424,USB-C Hub Adapter 2023,Electronics,Accessories,27155.29,supp_157,4.85,1
prod_00425,Laptop Cooling Pad Elite,Electronics,Accessories,19896.9,supp_073,11.68,1
prod_00426,Wireless Mouse Pro Basic,Electronics,Accessories,39174.31,supp_174,17.98,1
prod_00427,Laptop Sleeve 15inch Eco,Electronics,Accessories,39882.89,supp_166,10.11,1
prod_00428,Phone Case Armor Value,Electronics,Accessories,17825.16,supp_143,20.38,1
prod_00429,Screen Protector HD Prime,Electronics,Accessories,15639.05,supp_186,25.56,1
prod_00430,Laptop Stand Ergonomic Neo,Electronics,Accessories,48291.68,supp_155,26.21,1
prod_00431,Portable Charger 20K Air,Electronics,Accessories,18001.38,supp_150,19.94,1
prod_00432,Laptop Backpack Pro Core,Electronics,Accessories,46003.83,supp_080,29.03,1
prod_00433,Webcam HD 1080p One,Electronics,Accessories,35527.04,supp_101,3.96,1
prod_00434,Phone Grip Stand V2,Electronics,Accessories,36024.03,supp_022,9.36,1
prod_00435,USB Flash Drive 64GB Plus,Electronics,Accessories,20080.61,supp_085,24.41,1
prod_00436,Laptop Docking Station Lite,Electronics,Accessories,34165.59,supp_190,29.92,1
prod_00437,Keyboard Wireless Slim Pro,Electronics,Accessories,45797.5,supp_024,19.42,1
prod_00438,Phone Car Mount Max,Electronics,Accessories,22323.51,supp_093,0.65,1
prod_00439,USB-C Hub Adapter Mini,Electronics,Accessories,16825.57,supp_055,10.32,1
prod_00440,Laptop Cooling Pad XL,Electronics,Accessories,38775.5,supp_050,6.87,1
prod_00441,Wireless Mouse Pro SE,Electronics,Accessories,8603.14,supp_020,8.94,1
prod_00442,Laptop Sleeve 15inch New,Electronics,Accessories,39829.77,supp_130,23.15,1
prod_00443,Phone Case Armor Ultra,Electronics,Accessories,42085.75,supp_135,1.23,1
prod_00444,Screen Protector HD 2023,Electronics,Accessories,18164.69,supp_197,18.58,1
prod_00445,Laptop Stand Ergonomic Elite,Electronics,Accessories,30667.83,supp_040,4.95,1
prod_00446,Portable Charger 20K Basic,Electronics,Accessories,41904.56,supp_198,18.78,1
prod_00447,Laptop Backpack Pro Eco,Electronics,Accessories,45327.49,supp_185,13.19,1
prod_00448,Webcam HD 1080p Value,Electronics,Accessories,21721.21,supp_174,21.62,1
prod_00449,Phone Grip Stand Prime,Electronics,Accessories,48540.25,supp_157,8.62,1
prod_00450,USB Flash Drive 64GB Neo,Electronics,Accessories,37929.75,supp_115,7.1,1
prod_00451,Laptop Docking Station Air,Electronics,Accessories,13480.09,supp_121,27.13,1
prod_00452,Keyboard Wireless Slim Core,Electronics,Accessories,11312.78,supp_174,28.42,1
prod_00453,Phone Car Mount One,Electronics,Accessories,,supp_119,23.11,1
prod_00454,USB-C Hub Adapter V2,Electronics,Accessories,39349.95,supp_129,15.87,1
prod_00455,Laptop Cooling Pad Plus,Electronics,Accessories,48380.87,supp_052,24.06,1
prod_00456,Wireless Mouse Pro Lite,Electronics,Accessories,8643.13,supp_065,1.66,1
prod_00457,Laptop Sleeve 15inch Pro,Electronics,Accessories,25068.35,supp_096,16.68,1
prod_00458,Phone Case Armor Max,Electronics,Accessories,6924.31,supp_133,25.55,1
prod_00459,Screen Protector HD Mini,Electronics,Accessories,15683.02,supp_196,4.89,1
prod_00460,Laptop Stand Ergonomic XL,Electronics,Accessories,23567.32,supp_132,4.51,1
prod_00461,Portable Charger 20K SE,Electronics,Accessories,22998.68,supp_057,24.52,1
prod_00462,Laptop Backpack Pro New,Electronics,Accessories,44462.23,supp_007,12.51,1
prod_00463,Webcam HD 1080p Ultra,Electronics,Accessories,21029.79,supp_096,7.15,1
prod_00464,Phone Grip Stand 2023,Electronics,Accessories,49737.22,supp_096,6.81,1
prod_00465,USB Flash Drive 64GB Elite,Electronics,Accessories,17296.87,supp_026,25.19,1
prod_00466,Laptop Docking Station Basic,Electronics,Accessories,33198.11,supp_038,4.21,0
prod_00467,Keyboard Wireless Slim Eco,Electronics,Accessories,15770.21,supp_121,20.91,1
prod_00468,Phone Car Mount Value,Electronics,Accessories,8662.05,supp_181,14.13,1
prod_00469,USB-C Hub Adapter Prime,Electronics,Accessories,31536.72,supp_021,0.67,0
prod_00470,Laptop Cooling Pad Neo,Electronics,Accessories,12351.43,supp_039,16.51,1
prod_00471,Wireless Mouse Pro Air,Electronics,Accessories,36907.27,supp_136,12.76,1
prod_00472,Laptop Sleeve 15inch Core,Electronics,Accessories,39256.29,supp_061,9.1,1
prod_00473,Phone Case Armor One,Electronics,Accessories,4291.97,supp_108,19.2,0
prod_00474,Screen Protector HD V2,Electronics,Accessories,31894.91,supp_017,3.41,1
prod_00475,Laptop Stand Ergonomic Plus,Electronics,Accessories,45447.05,supp_153,16.13,1
prod_00476,Portable Charger 20K Lite,Electronics,Accessories,32333.84,supp_148,7.33,1
prod_00477,Laptop Backpack Pro Pro,Electronics,Accessories,8891.69,supp_110,0.15,1
prod_00478,Webcam HD 1080p Max,Electronics,Accessories,18935.17,supp_147,12.56,1
prod_00479,Phone Grip Stand Mini,Electronics,Accessories,33889.82,supp_022,15.75,1
prod_00480,USB Flash Drive 64GB XL,Electronics,Accessories,19308.98,supp_135,16.37,1
prod_00481,Laptop Docking Station SE,Electronics,Accessories,39747.79,supp_130,16.67,1
prod_00482,Bluetooth Earbuds Pro,Electronics,Audio,43919.91,supp_012,19.11,1
prod_00483,Over-Ear Headphones,Electronics,Audio,49089.89,supp_065,22.44,1
prod_00484,Portable Speaker Mini,Electronics,Audio,19140.51,supp_018,10.41,1
prod_00485,Noise Cancelling Headset,Electronics,Audio,37181.17,supp_161,3.2,1
prod_00486,Soundbar 2.1,Electronics,Audio,29931.36,supp_194,10.04,1
prod_00487,Earphones Wired Sport,Electronics,Audio,4128.11,supp_140,10.22,0
prod_00488,Smart Speaker Home,Electronics,Audio,32854.19,supp_200,20.57,1
prod_00489,Microphone USB Studio,Electronics,Audio,49079.32,supp_123,18.99,1
prod_00490,Audio Cable Pack,Electronics,Audio,40951.89,supp_017,21.51,1
prod_00491,Phone Audio Adapter,Electronics,Audio,47293.05,supp_010,8.87,1
prod_00492,Bluetooth Earbuds Pro V2,Electronics,Audio,4102.7,supp_052,26.59,1
prod_00493,Over-Ear Headphones Plus,Electronics,Audio,17148.6,supp_080,15.51,1
prod_00494,Portable Speaker Mini Lite,Electronics,Audio,49477.89,supp_140,14.25,1
prod_00495,Noise Cancelling Headset Pro,Electronics,Audio,3757.8,supp_166,5.81,1
prod_00496,Soundbar 2.1 Max,Electronics,Audio,19134.76,supp_200,1.53,1
prod_00497,Earphones Wired Sport Mini,Electronics,Audio,33475.11,supp_070,3.82,1
prod_00498,Smart Speaker Home XL,Electronics,Audio,19664.92,supp_103,22.32,0
prod_00499,Microphone USB Studio SE,Electronics,Audio,44942.6,supp_099,10.24,1
prod_00500,Audio Cable Pack New,Electronics,Audio,10967.23,supp_178,14.98,1
prod_00501,Phone Audio Adapter Ultra,Electronics,Audio,46366.9,supp_133,8.07,1
prod_00502,Bluetooth Earbuds Pro 2023,Electronics,Audio,5965.35,supp_109,2.46,0
prod_00503,Over-Ear Headphones Elite,Electronics,Audio,30917.76,supp_047,16.41,1
prod_00504,Portable Speaker Mini Basic,Electronics,Audio,17418.15,supp_021,9.9,1
prod_00505,Noise Cancelling Headset Eco,Electronics,Audio,16190.72,supp_115,18.12,1
prod_00506,Soundbar 2.1 Value,Electronics,Audio,22453.57,supp_177,13.37,1
prod_00507,Earphones Wired Sport Prime,Electronics,Audio,23462.22,supp_187,26.11,1
prod_00508,Smart Speaker Home Neo,Electronics,Audio,18922.85,supp_112,8.31,1
prod_00509,Microphone USB Studio Air,Electronics,Audio,49041.31,supp_015,2.34,1
prod_00510,Audio Cable Pack Core,Electronics,Audio,32600.6,supp_094,15.44,1
prod_00511,Phone Audio Adapter One,Electronics,Audio,37995.1,supp_041,28.59,1
prod_00512,Bluetooth Earbuds Pro V2,Electronics,Audio,8853.41,supp_156,20.37,1
prod_00513,Over-Ear Headphones Plus,Electronics,Audio,23032.3,supp_033,2.11,1
prod_00514,Portable Speaker Mini Lite,Electronics,Audio,39368.74,supp_094,10.93,1
prod_00515,Noise Cancelling Headset Pro,Electronics,Audio,47574.42,supp_009,18.19,1
prod_00516,Soundbar 2.1 Max,Electronics,Audio,34594.98,supp_095,11.22,1
prod_00517,Earphones Wired Sport Mini,Electronics,Audio,38628.05,supp_147,4.22,1
prod_00518,Smart Speaker Home XL,Electronics,Audio,19613.6,supp_081,19.52,1
prod_00519,Microphone USB Studio SE,Electronics,Audio,13981.36,supp_030,0.87,1
prod_00520,Audio Cable Pack New,Electronics,Audio,10930.31,supp_133,11.67,1
prod_00521,Phone Audio Adapter Ultra,Electronics,Audio,28960.29,supp_068,23.27,1
prod_00522,Bluetooth Earbuds Pro 2023,Electronics,Audio,35793.81,supp_055,29.89,1
prod_00523,Over-Ear Headphones Elite,Electronics,Audio,15707.69,supp_126,6.09,1
prod_00524,Portable Speaker Mini Basic,Electronics,Audio,8514.96,supp_019,13.62,1
prod_00525,Noise Cancelling Headset Eco,Electronics,Audio,45136.59,supp_114,29.92,1
prod_00526,Soundbar 2.1 Value,Electronics,Audio,40904.63,supp_082,20.07,1
prod_00527,Earphones Wired Sport Prime,Electronics,Audio,36057.94,supp_141,16.31,1
prod_00528,Smart Speaker Home Neo,Electronics,Audio,44783.92,supp_041,21.38,1
prod_00529,Microphone USB Studio Air,Electronics,Audio,46511.57,supp_164,5.31,1
prod_00530,Audio Cable Pack Core,Electronics,Audio,19351.62,supp_058,3.73,1
prod_00531,Phone Audio Adapter One,Electronics,Audio,11647.06,supp_036,7.18,0
prod_00532,Bluetooth Earbuds Pro V2,Electronics,Audio,25713.05,supp_093,16.67,1
prod_00533,Over-Ear Headphones Plus,Electronics,Audio,19707.74,supp_142,3.98,1
prod_00534,Portable Speaker Mini Lite,Electronics,Audio,44443.83,supp_017,9.35,1
prod_00535,Noise Cancelling Headset Pro,Electronics,Audio,49980.56,supp_185,14.41,1
prod_00536,Soundbar 2.1 Max,Electronics,Audio,21718.17,supp_105,24.72,1
prod_00537,Earphones Wired Sport Mini,Electronics,Audio,5540.03,supp_082,19.31,1
prod_00538,Smart Speaker Home XL,Electronics,Audio,23598.78,supp_175,15.57,1
prod_00539,Microphone USB Studio SE,Electronics,Audio,8160.06,supp_200,16.58,1
prod_00540,Audio Cable Pack New,Electronics,Audio,30213.73,supp_197,28.99,1
prod_00541,Phone Audio Adapter Ultra,Electronics,Audio,22765.68,supp_015,24.96,1
prod_00542,Bluetooth Earbuds Pro 2023,Electronics,Audio,26868.9,supp_078,5.02,1
prod_00543,Over-Ear Headphones Elite,Electronics,Audio,17487.72,supp_182,6.84,1
prod_00544,Portable Speaker Mini Basic,Electronics,Audio,47479.19,supp_133,26.86,1
prod_00545,Noise Cancelling Headset Eco,Electronics,Audio,42604.82,supp_065,5.97,1
prod_00546,Soundbar 2.1 Value,Electronics,Audio,47904.88,supp_071,3.84,1
prod_00547,Earphones Wired Sport Prime,Electronics,Audio,16535.58,supp_137,2.89,1
prod_00548,Smart Speaker Home Neo,Electronics,Audio,32767.4,supp_152,28.25,1
prod_00549,Microphone USB Studio Air,Electronics,Audio,9401.32,supp_169,18.77,1
prod_00550,Audio Cable Pack Core,Electronics,Audio,45296.04,supp_087,25.29,1
prod_00551,Phone Audio Adapter One,Electronics,Audio,29053.67,supp_008,2.53,1
prod_00552,Bluetooth Earbuds Pro V2,Electronics,Audio,47530.25,supp_198,17.35,1
prod_00553,Over-Ear Headphones Plus,Electronics,Audio,33254.24,supp_197,17.21,1
prod_00554,Portable Speaker Mini Lite,Electronics,Audio,31669.2,supp_008,14.99,1
prod_00555,Noise Cancelling Headset Pro,Electronics,Audio,32103.87,supp_075,19.29,1
prod_00556,Soundbar 2.1 Max,Electronics,Audio,16500.52,supp_063,24.16,1
prod_00557,Earphones Wired Sport Mini,Electronics,Audio,34879.56,supp_077,13.66,1
prod_00558,Smart Speaker Home XL,Electronics,Audio,35053.45,supp_041,13.24,1
prod_00559,Microphone USB Studio SE,Electronics,Audio,25244.05,supp_053,10.27,1
prod_00560,Audio Cable Pack New,Electronics,Audio,8896.1,supp_184,9.65,1
prod_00561,Phone Audio Adapter Ultra,Electronics,Audio,49425.12,supp_089,29.26,1
prod_00562,Bluetooth Earbuds Pro 2023,Electronics,Audio,8276.78,supp_095,15.5,1
prod_00563,Over-Ear Headphones Elite,Electronics,Audio,7096.83,supp_062,14.05,1
