date_id,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_np_holiday
1774,11/9/2023,Thursday,9,11,November,Q4,2023,0,0
1775,11/10/2023,Friday,10,11,November,Q4,2023,0,0
1776,11/11/2023,Saturday,11,11,November,Q4,2023,1,0
1777,11/12/2023,Sunday,12,11,November,Q4,2023,1,0
1778,11/13/2023,Monday,13,11,November,Q4,2023,0,0
1779,11/14/2023,Tuesday,14,11,November,Q4,2023,0,0
1780,11/15/2023,Wednesday,15,11,November,Q4,2023,0,0
1781,11/16/2023,Thursday,16,11,November,Q4,2023,0,0
1782,11/17/2023,Friday,17,11,November,Q4,2023,0,0
1783,11/18/2023,Saturday,18,11,November,Q4,2023,1,0
1784,11/19/2023,Sunday,19,11,November,Q4,2023,1,0
1785,11/20/2023,Monday,20,11,November,Q4,2023,0,0
1786,11/21/2023,Tuesday,21,11,November,Q4,2023,0,0
1787,11/22/2023,Wednesday,22,11,November,Q4,2023,0,0
1788,11/23/2023,Thursday,23,11,November,Q4,2023,0,0
1789,11/24/2023,Friday,24,11,November,Q4,2023,0,0
1790,11/25/2023,Saturday,25,11,November,Q4,2023,1,0
1791,11/26/2023,Sunday,26,11,November,Q4,2023,1,0
1792,11/27/2023,Monday,27,11,November,Q4,2023,0,0
1793,11/28/2023,Tuesday,28,11,November,Q4,2023,0,0
1794,11/29/2023,Wednesday,29,11,November,Q4,2023,0,0
1795,11/30/2023,Thursday,30,11,November,Q4,2023,0,0
1796,12/1/2023,Friday,1,12,December,Q4,2023,0,0
1797,12/2/2023,Saturday,2,12,December,Q4,2023,1,0
1798,12/3/2023,Sunday,3,12,December,Q4,2023,1,0
1799,12/4/2023,Monday,4,12,December,Q4,2023,0,0
1800,12/5/2023,Tuesday,5,12,December,Q4,2023,0,0
1801,12/6/2023,Wednesday,6,12,December,Q4,2023,0,0
1802,12/7/2023,Thursday,7,12,December,Q4,2023,0,0
1803,12/8/2023,Friday,8,12,December,Q4,2023,0,0
1804,12/9/2023,Saturday,9,12,December,Q4,2023,1,0
1805,12/10/2023,Sunday,10,12,December,Q4,2023,1,0
1806,12/11/2023,Monday,11,12,December,Q4,2023,0,0
1807,12/12/2023,Tuesday,12,12,December,Q4,2023,0,0
1808,12/13/2023,Wednesday,13,12,December,Q4,2023,0,0
1809,12/14/2023,Thursday,14,12,December,Q4,2023,0,0
1810,12/15/2023,Friday,15,12,December,Q4,2023,0,0
1811,12/16/2023,Saturday,16,12,December,Q4,2023,1,0
1812,12/17/2023,Sunday,17,12,December,Q4,2023,1,0
1813,12/18/2023,Monday,18,12,December,Q4,2023,0,0
1814,12/19/2023,Tuesday,19,12,December,Q4,2023,0,0
1815,12/20/2023,Wednesday,20,12,December,Q4,2023,0,0
1816,12/21/2023,Thursday,21,12,December,Q4,2023,0,0
1817,12/22/2023,Friday,22,12,December,Q4,2023,0,0
1818,12/23/2023,Saturday,23,12,December,Q4,2023,1,0
1819,12/24/2023,Sunday,24,12,December,Q4,2023,1,0
1820,12/25/2023,Monday,25,12,December,Q4,2023,0,0
1821,12/26/2023,Tuesday,26,12,December,Q4,2023,0,0
1822,12/27/2023,Wednesday,27,12,December,Q4,2023,0,0
1823,12/28/2023,Thursday,28,12,December,Q4,2023,0,0
1824,12/29/2023,Friday,29,12,December,Q4,2023,0,0
1825,12/30/2023,Saturday,30,12,December,Q4,2023,1,0
1826,12/31/2023,Sunday,31,12,December,Q4,2023,1,0
1827,1/1/2024,Monday,1,1,January,Q1,2024,0,0
1828,1/2/2024,Tuesday,2,1,January,Q1,2024,0,0
1829,1/3/2024,Wednesday,3,1,January,Q1,2024,0,0
1830,1/4/2024,Thursday,4,1,January,Q1,2024,0,0
1831,1/5/2024,Friday,5,1,January,Q1,2024,0,0
1832,1/6/2024,Saturday,6,1,January,Q1,2024,1,0
1833,1/7/2024,Sunday,7,1,January,Q1,2024,1,0
1834,1/8/2024,Monday,8,1,January,Q1,2024,0,0
1835,1/9/2024,Tuesday,9,1,January,Q1,2024,0,0
1836,1/10/2024,Wednesday,10,1,January,Q1,2024,0,0
1837,1/11/2024,Thursday,11,1,January,Q1,2024,0,0
1838,1/12/2024,Friday,12,1,January,Q1,2024,0,0
1839,1/13/2024,Saturday,13,1,January,Q1,2024,1,0
1840,1/14/2024,Sunday,14,1,January,Q1,2024,1,0
1841,1/15/2024,Monday,15,1,January,Q1,2024,0,0
1842,1/16/2024,Tuesday,16,1,January,Q1,2024,0,0
1843,1/17/2024,Wednesday,17,1,January,Q1,2024,0,0
1844,1/18/2024,Thursday,18,1,January,Q1,2024,0,0
1845,1/19/2024,Friday,19,1,January,Q1,2024,0,0
1846,1/20/2024,Saturday,20,1,January,Q1,2024,1,0
1847,1/21/2024,Sunday,21,1,January,Q1,2024,1,0
1848,1/22/2024,Monday,22,1,January,Q1,2024,0,0
1849,1/23/2024,Tuesday,23,1,January,Q1,2024,0,0
1850,1/24/2024,Wednesday,24,1,January,Q1,2024,0,0
1851,1/25/2024,Thursday,25,1,January,Q1,2024,0,0
1852,1/26/2024,Friday,26,1,January,Q1,2024,0,0
1853,1/27/2024,Saturday,27,1,January,Q1,2024,1,0
1854,1/28/2024,Sunday,28,1,January,Q1,2024,1,0
1855,1/29/2024,Monday,29,1,January,Q1,2024,0,0
1856,1/30/2024,Tuesday,30,1,January,Q1,2024,0,0
1857,1/31/2024,Wednesday,31,1,January,Q1,2024,0,0
1858,2/1/2024,Thursday,1,2,February,Q1,2024,0,0
1859,2/2/2024,Friday,2,2,February,Q1,2024,0,0
1860,2/3/2024,Saturday,3,2,February,Q1,2024,1,0
1861,2/4/2024,Sunday,4,2,February,Q1,2024,1,0
1862,2/5/2024,Monday,5,2,February,Q1,2024,0,0
1863,2/6/2024,Tuesday,6,2,February,Q1,2024,0,0
1864,2/7/2024,Wednesday,7,2,February,Q1,2024,0,0
1865,2/8/2024,Thursday,8,2,February,Q1,2024,0,0
1866,2/9/2024,Friday,9,2,February,Q1,2024,0,0
1867,2/10/2024,Saturday,10,2,February,Q1,2024,1,0
1868,2/11/2024,Sunday,11,2,February,Q1,2024,1,0
1869,2/12/2024,Monday,12,2,February,Q1,2024,0,0
1870,2/13/2024,Tuesday,13,2,February,Q1,2024,0,0
1871,2/14/2024,Wednesday,14,2,February,Q1,2024,0,0
1872,2/15/2024,Thursday,15,2,February,Q1,2024,0,0
1873,2/16/2024,Friday,16,2,February,Q1,2024,0,0
1874,2/17/2024,Saturday,17,2,February,Q1,2024,1,0
1875,2/18/2024,Sunday,18,2,February,Q1,2024,1,0
1876,2/19/2024,Monday,19,2,February,Q1,2024,0,0
1877,2/20/2024,Tuesday,20,2,February,Q1,2024,0,0
1878,2/21/2024,Wednesday,21,2,February,Q1,2024,0,0
1879,2/22/2024,Thursday,22,2,February,Q1,2024,0,0
1880,2/23/2024,Friday,23,2,February,Q1,2024,0,0
1881,2/24/2024,Saturday,24,2,February,Q1,2024,1,0
1882,2/25/2024,Sunday,25,2,February,Q1,2024,1,0
1883,2/26/2024,Monday,26,2,February,Q1,2024,0,0
1884,2/27/2024,Tuesday,27,2,February,Q1,2024,0,0
1885,2/28/2024,Wednesday,28,2,February,Q1,2024,0,0
1886,2/29/2024,Thursday,29,2,February,Q1,2024,0,0
1887,3/1/2024,Friday,1,3,March,Q1,2024,0,0
1888,3/2/2024,Saturday,2,3,March,Q1,2024,1,0
1889,3/3/2024,Sunday,3,3,March,Q1,2024,1,0
1890,3/4/2024,Monday,4,3,March,Q1,2024,0,0
1891,3/5/2024,Tuesday,5,3,March,Q1,2024,0,0
1892,3/6/2024,Wednesday,6,3,March,Q1,2024,0,0
1893,3/7/2024,Thursday,7,3,March,Q1,2024,0,0
1894,3/8/2024,Friday,8,3,March,Q1,2024,0,0
1895,3/9/2024,Saturday,9,3,March,Q1,2024,1,0
1896,3/10/2024,Sunday,10,3,March,Q1,2024,1,0
1897,3/11/2024,Monday,11,3,March,Q1,2024,0,0
1898,3/12/2024,Tuesday,12,3,March,Q1,2024,0,0
1899,3/13/2024,Wednesday,13,3,March,Q1,2024,0,0
1900,3/14/2024,Thursday,14,3,March,Q1,2024,0,1
1901,3/15/2024,Friday,15,3,March,Q1,2024,0,1
1902,3/16/2024,Saturday,16,3,March,Q1,2024,1,0
1903,3/17/2024,Sunday,17,3,March,Q1,2024,1,0
1904,3/18/2024,Monday,18,3,March,Q1,2024,0,0
1905,3/19/2024,Tuesday,19,3,March,Q1,2024,0,0
1906,3/20/2024,Wednesday,20,3,March,Q1,2024,0,0
1907,3/21/2024,Thursday,21,3,March,Q1,2024,0,0
1908,3/22/2024,Friday,22,3,March,Q1,2024,0,0
1909,3/23/2024,Saturday,23,3,March,Q1,2024,1,0
1910,3/24/2024,Sunday,24,3,March,Q1,2024,1,0
1911,3/25/2024,Monday,25,3,March,Q1,2024,0,0
1912,3/26/2024,Tuesday,26,3,March,Q1,2024,0,0
1913,3/27/2024,Wednesday,27,3,March,Q1,2024,0,0
1914,3/28/2024,Thursday,28,3,March,Q1,2024,0,0
1915,3/29/2024,Friday,29,3,March,Q1,2024,0,0
1916,3/30/2024,Saturday,30,3,March,Q1,2024,1,0
1917,3/31/2024,Sunday,31,3,March,Q1,2024,1,0
1918,4/1/2024,Monday,1,4,April,Q2,2024,0,0
1919,4/2/2024,Tuesday,2,4,April,Q2,2024,0,0
1920,4/3/2024,Wednesday,3,4,April,Q2,2024,0,0
1921,4/4/2024,Thursday,4,4,April,Q2,2024,0,0
1922,4/5/2024,Friday,5,4,April,Q2,2024,0,0
1923,4/6/2024,Saturday,6,4,April,Q2,2024,1,0
1924,4/7/2024,Sunday,7,4,April,Q2,2024,1,0
1925,4/8/2024,Monday,8,4,April,Q2,2024,0,0
1926,4/9/2024,Tuesday,9,4,April,Q2,2024,0,0
1927,4/10/2024,Wednesday,10,4,April,Q2,2024,0,0
1928,4/11/2024,Thursday,11,4,April,Q2,2024,0,0
1929,4/12/2024,Friday,12,4,April,Q2,2024,0,0
1930,4/13/2024,Saturday,13,4,April,Q2,2024,1,0
1931,4/14/2024,Sunday,14,4,April,Q2,2024,1,1
1932,4/15/2024,Monday,15,4,April,Q2,2024,0,1
1933,4/16/2024,Tuesday,16,4,April,Q2,2024,0,0
1934,4/17/2024,Wednesday,17,4,April,Q2,2024,0,0
1935,4/18/2024,Thursday,18,4,April,Q2,2024,0,0
1936,4/19/2024,Friday,19,4,April,Q2,2024,0,0
1937,4/20/2024,Saturday,20,4,April,Q2,2024,1,0
1938,4/21/2024,Sunday,21,4,April,Q2,2024,1,0
1939,4/22/2024,Monday,22,4,April,Q2,2024,0,0
1940,4/23/2024,Tuesday,23,4,April,Q2,2024,0,0
1941,4/24/2024,Wednesday,24,4,April,Q2,2024,0,0
1942,4/25/2024,Thursday,25,4,April,Q2,2024,0,0
1943,4/26/2024,Friday,26,4,April,Q2,2024,0,0
1944,4/27/2024,Saturday,27,4,April,Q2,2024,1,0
1945,4/28/2024,Sunday,28,4,April,Q2,2024,1,0
1946,4/29/2024,Monday,29,4,April,Q2,2024,0,0
1947,4/30/2024,Tuesday,30,4,April,Q2,2024,0,0
1948,5/1/2024,Wednesday,1,5,May,Q2,2024,0,0
1949,5/2/2024,Thursday,2,5,May,Q2,2024,0,0
1950,5/3/2024,Friday,3,5,May,Q2,2024,0,0
1951,5/4/2024,Saturday,4,5,May,Q2,2024,1,0
1952,5/5/2024,Sunday,5,5,May,Q2,2024,1,0
1953,5/6/2024,Monday,6,5,May,Q2,2024,0,0
1954,5/7/2024,Tuesday,7,5,May,Q2,2024,0,0
1955,5/8/2024,Wednesday,8,5,May,Q2,2024,0,0
1956,5/9/2024,Thursday,9,5,May,Q2,2024,0,0
1957,5/10/2024,Friday,10,5,May,Q2,2024,0,0
1958,5/11/2024,Saturday,11,5,May,Q2,2024,1,0
1959,5/12/2024,Sunday,12,5,May,Q2,2024,1,0
1960,5/13/2024,Monday,13,5,May,Q2,2024,0,0
1961,5/14/2024,Tuesday,14,5,May,Q2,2024,0,0
1962,5/15/2024,Wednesday,15,5,May,Q2,2024,0,1
1963,5/16/2024,Thursday,16,5,May,Q2,2024,0,1
1964,5/17/2024,Friday,17,5,May,Q2,2024,0,0
1965,5/18/2024,Saturday,18,5,May,Q2,2024,1,0
1966,5/19/2024,Sunday,19,5,May,Q2,2024,1,0
1967,5/20/2024,Monday,20,5,May,Q2,2024,0,0
1968,5/21/2024,Tuesday,21,5,May,Q2,2024,0,0
1969,5/22/2024,Wednesday,22,5,May,Q2,2024,0,0
1970,5/23/2024,Thursday,23,5,May,Q2,2024,0,0
1971,5/24/2024,Friday,24,5,May,Q2,2024,0,0
1972,5/25/2024,Saturday,25,5,May,Q2,2024,1,0
1973,5/26/2024,Sunday,26,5,May,Q2,2024,1,0
1974,5/27/2024,Monday,27,5,May,Q2,2024,0,0
1975,5/28/2024,Tuesday,28,5,May,Q2,2024,0,0
1976,5/29/2024,Wednesday,29,5,May,Q2,2024,0,0
1977,5/30/2024,Thursday,30,5,May,Q2,2024,0,0
1978,5/31/2024,Friday,31,5,May,Q2,2024,0,0
1979,6/1/2024,Saturday,1,6,June,Q2,2024,1,0
1980,6/2/2024,Sunday,2,6,June,Q2,2024,1,0
1981,6/3/2024,Monday,3,6,June,Q2,2024,0,0
1982,6/4/2024,Tuesday,4,6,June,Q2,2024,0,0
1983,6/5/2024,Wednesday,5,6,June,Q2,2024,0,0
1984,6/6/2024,Thursday,6,6,June,Q2,2024,0,0
1985,6/7/2024,Friday,7,6,June,Q2,2024,0,0
1986,6/8/2024,Saturday,8,6,June,Q2,2024,1,0
1987,6/9/2024,Sunday,9,6,June,Q2,2024,1,0
1988,6/10/2024,Monday,10,6,June,Q2,2024,0,0
1989,6/11/2024,Tuesday,11,6,June,Q2,2024,0,0
1990,6/12/2024,Wednesday,12,6,June,Q2,2024,0,0
1991,6/13/2024,Thursday,13,6,June,Q2,2024,0,0
1992,6/14/2024,Friday,14,6,June,Q2,2024,0,0
1993,6/15/2024,Saturday,15,6,June,Q2,2024,1,0
1994,6/16/2024,Sunday,16,6,June,Q2,2024,1,0
1995,6/17/2024,Monday,17,6,June,Q2,2024,0,0
1996,6/18/2024,Tuesday,18,6,June,Q2,2024,0,0
1997,6/19/2024,Wednesday,19,6,June,Q2,2024,0,0
1998,6/20/2024,Thursday,20,6,June,Q2,2024,0,0
1999,6/21/2024,Friday,21,6,June,Q2,2024,0,0
2000,6/22/2024,Saturday,22,6,June,Q2,2024,1,0
2001,6/23/2024,Sunday,23,6,June,Q2,2024,1,0
2002,6/24/2024,Monday,24,6,June,Q2,2024,0,0
2003,6/25/2024,Tuesday,25,6,June,Q2,2024,0,0
2004,6/26/2024,Wednesday,26,6,June,Q2,2024,0,0
2005,6/27/2024,Thursday,27,6,June,Q2,2024,0,0
2006,6/28/2024,Friday,28,6,June,Q2,2024,0,0
2007,6/29/2024,Saturday,29,6,June,Q2,2024,1,0
2008,6/30/2024,Sunday,30,6,June,Q2,2024,1,0
2009,7/1/2024,Monday,1,7,July,Q3,2024,0,0
2010,7/2/2024,Tuesday,2,7,July,Q3,2024,0,0
2011,7/3/2024,Wednesday,3,7,July,Q3,2024,0,0
2012,7/4/2024,Thursday,4,7,July,Q3,2024,0,0
2013,7/5/2024,Friday,5,7,July,Q3,2024,0,0
2014,7/6/2024,Saturday,6,7,July,Q3,2024,1,0
2015,7/7/2024,Sunday,7,7,July,Q3,2024,1,0
2016,7/8/2024,Monday,8,7,July,Q3,2024,0,0
2017,7/9/2024,Tuesday,9,7,July,Q3,2024,0,0
2018,7/10/2024,Wednesday,10,7,July,Q3,2024,0,0
2019,7/11/2024,Thursday,11,7,July,Q3,2024,0,0
2020,7/12/2024,Friday,12,7,July,Q3,2024,0,0
2021,7/13/2024,Saturday,13,7,July,Q3,2024,1,0
2022,7/14/2024,Sunday,14,7,July,Q3,2024,1,0
2023,7/15/2024,Monday,15,7,July,Q3,2024,0,0
2024,7/16/2024,Tuesday,16,7,July,Q3,2024,0,0
2025,7/17/2024,Wednesday,17,7,July,Q3,2024,0,0
2026,7/18/2024,Thursday,18,7,July,Q3,2024,0,0
2027,7/19/2024,Friday,19,7,July,Q3,2024,0,0
2028,7/20/2024,Saturday,20,7,July,Q3,2024,1,0
2029,7/21/2024,Sunday,21,7,July,Q3,2024,1,0
2030,7/22/2024,Monday,22,7,July,Q3,2024,0,0
2031,7/23/2024,Tuesday,23,7,July,Q3,2024,0,0
2032,7/24/2024,Wednesday,24,7,July,Q3,2024,0,0
2033,7/25/2024,Thursday,25,7,July,Q3,2024,0,0
2034,7/26/2024,Friday,26,7,July,Q3,2024,0,0
2035,7/27/2024,Saturday,27,7,July,Q3,2024,1,0
2036,7/28/2024,Sunday,28,7,July,Q3,2024,1,0
2037,7/29/2024,Monday,29,7,July,Q3,2024,0,0
2038,7/30/2024,Tuesday,30,7,July,Q3,2024,0,0
2039,7/31/2024,Wednesday,31,7,July,Q3,2024,0,0
2040,8/1/2024,Thursday,1,8,August,Q3,2024,0,0
2041,8/2/2024,Friday,2,8,August,Q3,2024,0,0
2042,8/3/2024,Saturday,3,8,August,Q3,2024,1,0
2043,8/4/2024,Sunday,4,8,August,Q3,2024,1,0
2044,8/5/2024,Monday,5,8,August,Q3,2024,0,0
2045,8/6/2024,Tuesday,6,8,August,Q3,2024,0,0
2046,8/7/2024,Wednesday,7,8,August,Q3,2024,0,0
2047,8/8/2024,Thursday,8,8,August,Q3,2024,0,0
2048,8/9/2024,Friday,9,8,August,Q3,2024,0,0
2049,8/10/2024,Saturday,10,8,August,Q3,2024,1,0
2050,8/11/2024,Sunday,11,8,August,Q3,2024,1,0
2051,8/12/2024,Monday,12,8,August,Q3,2024,0,0
2052,8/13/2024,Tuesday,13,8,August,Q3,2024,0,0
2053,8/14/2024,Wednesday,14,8,August,Q3,2024,0,0
2054,8/15/2024,Thursday,15,8,August,Q3,2024,0,0
2055,8/16/2024,Friday,16,8,August,Q3,2024,0,0
2056,8/17/2024,Saturday,17,8,August,Q3,2024,1,0
2057,8/18/2024,Sunday,18,8,August,Q3,2024,1,0
2058,8/19/2024,Monday,19,8,August,Q3,2024,0,0
2059,8/20/2024,Tuesday,20,8,August,Q3,2024,0,0
2060,8/21/2024,Wednesday,21,8,August,Q3,2024,0,0
2061,8/22/2024,Thursday,22,8,August,Q3,2024,0,0
2062,8/23/2024,Friday,23,8,August,Q3,2024,0,0
2063,8/24/2024,Saturday,24,8,August,Q3,2024,1,0
2064,8/25/2024,Sunday,25,8,August,Q3,2024,1,0
2065,8/26/2024,Monday,26,8,August,Q3,2024,0,0
2066,8/27/2024,Tuesday,27,8,August,Q3,2024,0,0
2067,8/28/2024,Wednesday,28,8,August,Q3,2024,0,0
2068,8/29/2024,Thursday,29,8,August,Q3,2024,0,0
2069,8/30/2024,Friday,30,8,August,Q3,2024,0,0
2070,8/31/2024,Saturday,31,8,August,Q3,2024,1,0
2071,9/1/2024,Sunday,1,9,September,Q3,2024,1,0
2072,9/2/2024,Monday,2,9,September,Q3,2024,0,0
2073,9/3/2024,Tuesday,3,9,September,Q3,2024,0,0
2074,9/4/2024,Wednesday,4,9,September,Q3,2024,0,0
2075,9/5/2024,Thursday,5,9,September,Q3,2024,0,0
2076,9/6/2024,Friday,6,9,September,Q3,2024,0,0
2077,9/7/2024,Saturday,7,9,September,Q3,2024,1,0
2078,9/8/2024,Sunday,8,9,September,Q3,2024,1,0
2079,9/9/2024,Monday,9,9,September,Q3,2024,0,0
2080,9/10/2024,Tuesday,10,9,September,Q3,2024,0,0
2081,9/11/2024,Wednesday,11,9,September,Q3,2024,0,0
2082,9/12/2024,Thursday,12,9,September,Q3,2024,0,0
2083,9/13/2024,Friday,13,9,September,Q3,2024,0,0
2084,9/14/2024,Saturday,14,9,September,Q3,2024,1,0
2085,9/15/2024,Sunday,15,9,September,Q3,2024,1,0
2086,9/16/2024,Monday,16,9,September,Q3,2024,0,0
2087,9/17/2024,Tuesday,17,9,September,Q3,2024,0,0
2088,9/18/2024,Wednesday,18,9,September,Q3,2024,0,0
2089,9/19/2024,Thursday,19,9,September,Q3,2024,0,0
2090,9/20/2024,Friday,20,9,September,Q3,2024,0,0
2091,9/21/2024,Saturday,21,9,September,Q3,2024,1,0
2092,9/22/2024,Sunday,22,9,September,Q3,2024,1,0
2093,9/23/2024,Monday,23,9,September,Q3,2024,0,0
2094,9/24/2024,Tuesday,24,9,September,Q3,2024,0,0
2095,9/25/2024,Wednesday,25,9,September,Q3,2024,0,0
2096,9/26/2024,Thursday,26,9,September,Q3,2024,0,0
2097,9/27/2024,Friday,27,9,September,Q3,2024,0,0
2098,9/28/2024,Saturday,28,9,September,Q3,2024,1,0
2099,9/29/2024,Sunday,29,9,September,Q3,2024,1,0
2100,9/30/2024,Monday,30,9,September,Q3,2024,0,0
2101,10/1/2024,Tuesday,1,10,October,Q4,2024,0,0
2102,10/2/2024,Wednesday,2,10,October,Q4,2024,0,0
2103,10/3/2024,Thursday,3,10,October,Q4,2024,0,0
2104,10/4/2024,Friday,4,10,October,Q4,2024,0,0
2105,10/5/2024,Saturday,5,10,October,Q4,2024,1,0
2106,10/6/2024,Sunday,6,10,October,Q4,2024,1,0
2107,10/7/2024,Monday,7,10,October,Q4,2024,0,0
2108,10/8/2024,Tuesday,8,10,October,Q4,2024,0,0
2109,10/9/2024,Wednesday,9,10,October,Q4,2024,0,0
2110,10/10/2024,Thursday,10,10,October,Q4,2024,0,1
2111,10/11/2024,Friday,11,10,October,Q4,2024,0,1
2112,10/12/2024,Saturday,12,10,October,Q4,2024,1,1
2113,10/13/2024,Sunday,13,10,October,Q4,2024,1,1
2114,10/14/2024,Monday,14,10,October,Q4,2024,0,1
2115,10/15/2024,Tuesday,15,10,October,Q4,2024,0,1
2116,10/16/2024,Wednesday,16,10,October,Q4,2024,0,1
2117,10/17/2024,Thursday,17,10,October,Q4,2024,0,1
2118,10/18/2024,Friday,18,10,October,Q4,2024,0,1
2119,10/19/2024,Saturday,19,10,October,Q4,2024,1,1
2120,10/20/2024,Sunday,20,10,October,Q4,2024,1,1
2121,10/21/2024,Monday,21,10,October,Q4,2024,0,1
2122,10/22/2024,Tuesday,22,10,October,Q4,2024,0,0
2123,10/23/2024,Wednesday,23,10,October,Q4,2024,0,0
2124,10/24/2024,Thursday,24,10,October,Q4,2024,0,0
2125,10/25/2024,Friday,25,10,October,Q4,2024,0,0
2126,10/26/2024,Saturday,26,10,October,Q4,2024,1,0
2127,10/27/2024,Sunday,27,10,October,Q4,2024,1,0
2128,10/28/2024,Monday,28,10,October,Q4,2024,0,1
2129,10/29/2024,Tuesday,29,10,October,Q4,2024,0,1
2130,10/30/2024,Wednesday,30,10,October,Q4,2024,0,1
2131,10/31/2024,Thursday,31,10,October,Q4,2024,0,1
2132,11/1/2024,Friday,1,11,November,Q4,2024,0,1
2133,11/2/2024,Saturday,2,11,November,Q4,2024,1,1
2134,11/3/2024,Sunday,3,11,November,Q4,2024,1,1
2135,11/4/2024,Monday,4,11,November,Q4,2024,0,1
2136,11/5/2024,Tuesday,5,11,November,Q4,2024,0,0
2137,11/6/2024,Wednesday,6,11,November,Q4,2024,0,0
2138,11/7/2024,Thursday,7,11,November,Q4,2024,0,0
2139,11/8/2024,Friday,8,11,November,Q4,2024,0,0
2140,11/9/2024,Saturday,9,11,November,Q4,2024,1,0
2141,11/10/2024,Sunday,10,11,November,Q4,2024,1,0
2142,11/11/2024,Monday,11,11,November,Q4,2024,0,0
2143,11/12/2024,Tuesday,12,11,November,Q4,2024,0,0
2144,11/13/2024,Wednesday,13,11,November,Q4,2024,0,0
2145,11/14/2024,Thursday,14,11,November,Q4,2024,0,0
2146,11/15/2024,Friday,15,11,November,Q4,2024,0,0
2147,11/16/2024,Saturday,16,11,November,Q4,2024,1,0
2148,11/17/2024,Sunday,17,11,November,Q4,2024,1,0
2149,11/18/2024,Monday,18,11,November,Q4,2024,0,0
2150,11/19/2024,Tuesday,19,11,November,Q4,2024,0,0
2151,11/20/2024,Wednesday,20,11,November,Q4,2024,0,0
2152,11/21/2024,Thursday,21,11,November,Q4,2024,0,0
2153,11/22/2024,Friday,22,11,November,Q4,2024,0,0
2154,11/23/2024,Saturday,23,11,November,Q4,2024,1,0
2155,11/24/2024,Sunday,24,11,November,Q4,2024,1,0
2156,11/25/2024,Monday,25,11,November,Q4,2024,0,0
2157,11/26/2024,Tuesday,26,11,November,Q4,2024,0,0
2158,11/27/2024,Wednesday,27,11,November,Q4,2024,0,0
2159,11/28/2024,Thursday,28,11,November,Q4,2024,0,0
2160,11/29/2024,Friday,29,11,November,Q4,2024,0,0
2161,11/30/2024,Saturday,30,11,November,Q4,2024,1,0
2162,12/1/2024,Sunday,1,12,December,Q4,2024,1,0
2163,12/2/2024,Monday,2,12,December,Q4,2024,0,0
2164,12/3/2024,Tuesday,3,12,December,Q4,2024,0,0
2165,12/4/2024,Wednesday,4,12,December,Q4,2024,0,0
2166,12/5/2024,Thursday,5,12,December,Q4,2024,0,0
2167,12/6/2024,Friday,6,12,December,Q4,2024,0,0
2168,12/7/2024,Saturday,7,12,December,Q4,2024,1,0
2169,12/8/2024,Sunday,8,12,December,Q4,2024,1,0
2170,12/9/2024,Monday,9,12,December,Q4,2024,0,0
2171,12/10/2024,Tuesday,10,12,December,Q4,2024,0,0
2172,12/11/2024,Wednesday,11,12,December,Q4,2024,0,0
2173,12/12/2024,Thursday,12,12,December,Q4,2024,0,0
2174,12/13/2024,Friday,13,12,December,Q4,2024,0,0
2175,12/14/2024,Saturday,14,12,December,Q4,2024,1,0
2176,12/15/2024,Sunday,15,12,December,Q4,2024,1,0
2177,12/16/2024,Monday,16,12,December,Q4,2024,0,0
2178,12/17/2024,Tuesday,17,12,December,Q4,2024,0,0
2179,12/18/2024,Wednesday,18,12,December,Q4,2024,0,0
2180,12/19/2024,Thursday,19,12,December,Q4,2024,0,0
2181,12/20/2024,Friday,20,12,December,Q4,2024,0,0
2182,12/21/2024,Saturday,21,12,December,Q4,2024,1,0
2183,12/22/2024,Sunday,22,12,December,Q4,2024,1,0
2184,12/23/2024,Monday,23,12,December,Q4,2024,0,0
2185,12/24/2024,Tuesday,24,12,December,Q4,2024,0,0
2186,12/25/2024,Wednesday,25,12,December,Q4,2024,0,0
2187,12/26/2024,Thursday,26,12,December,Q4,2024,0,0
2188,12/27/2024,Friday,27,12,December,Q4,2024,0,0
2189,12/28/2024,Saturday,28,12,December,Q4,2024,1,0
2190,12/29/2024,Sunday,29,12,December,Q4,2024,1,0
2191,12/30/2024,Monday,30,12,December,Q4,2024,0,0
2192,12/31/2024,Tuesday,31,12,December,Q4,2024,0,0
2193,1/1/2025,Wednesday,1,1,January,Q1,2025,0,0
2194,1/2/2025,Thursday,2,1,January,Q1,2025,0,0
2195,1/3/2025,Friday,3,1,January,Q1,2025,0,0
2196,1/4/2025,Saturday,4,1,January,Q1,2025,1,0
2197,1/5/2025,Sunday,5,1,January,Q1,2025,1,0
2198,1/6/2025,Monday,6,1,January,Q1,2025,0,0
2199,1/7/2025,Tuesday,7,1,January,Q1,2025,0,0
2200,1/8/2025,Wednesday,8,1,January,Q1,2025,0,0
2201,1/9/2025,Thursday,9,1,January,Q1,2025,0,0
2202,1/10/2025,Friday,10,1,January,Q1,2025,0,0
2203,1/11/2025,Saturday,11,1,January,Q1,2025,1,0
2204,1/12/2025,Sunday,12,1,January,Q1,2025,1,0
2205,1/13/2025,Monday,13,1,January,Q1,2025,0,0
2206,1/14/2025,Tuesday,14,1,January,Q1,2025,0,0
2207,1/15/2025,Wednesday,15,1,January,Q1,2025,0,0
2208,1/16/2025,Thursday,16,1,January,Q1,2025,0,0
2209,1/17/2025,Friday,17,1,January,Q1,2025,0,0
